email,id,idLegislatura,id_evento,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
null,73531,57,75946,Ivan Valente,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73531,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg
dep.murillogouvea@camara.leg.br,220617,57,75946,Murillo Gouvea,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220617,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220617.jpg
dep.maurobenevidesfilho@camara.leg.br,204486,57,76018,Mauro Benevides Filho,UNIÃO,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg
dep.zeneto@camara.leg.br,204559,57,76018,Zé Neto,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
dep.julioarcoverde@camara.leg.br,66385,57,76033,Julio Arcoverde,PP,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg
dep.ricardobarros@camara.leg.br,73788,57,76033,Ricardo Barros,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
dep.chicoalencar@camara.leg.br,74171,57,76033,Chico Alencar,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg
dep.jeffersoncampos@camara.leg.br,74273,57,76033,Jefferson Campos,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/74273,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg
dep.jandirafeghali@camara.leg.br,74848,57,76033,Jandira Feghali,PCdoB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74848,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg
dep.cleberverde@camara.leg.br,141408,57,76033,Cleber Verde,MDB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg
dep.renilcenicodemos@camara.leg.br,153423,57,76033,Renilce Nicodemos,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/153423,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg
dep.flaviamorais@camara.leg.br,160598,57,76033,Flávia Morais,PDT,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/160598,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg
dep.dimasfabiano@camara.leg.br,160599,57,76033,Dimas Fabiano,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg
dep.rodrigovaladares@camara.leg.br,165470,57,76033,Rodrigo Valadares,União,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/165470,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/165470.jpg
dep.miguelangelo@camara.leg.br,171786,57,76033,Miguel Ângelo,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/171786,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg
dep.mosesrodrigues@camara.leg.br,178997,57,76033,Moses Rodrigues,União,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg
dep.davidsoares@camara.leg.br,204511,57,76033,David Soares,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204511,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204511.jpg
dep.zevitor@camara.leg.br,204517,57,76033,Zé Vitor,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204517,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
dep.mariarosas@camara.leg.br,204540,57,76033,Maria Rosas,Republican,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204540,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg
dep.zeneto@camara.leg.br,204559,57,76033,Zé Neto,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/204559,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
dep.camilajara@camara.leg.br,220548,57,76033,Camila Jara,PT,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg
dep.mersinholucena@camara.leg.br,220585,57,76033,Mersinho Lucena,PP,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/220585,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220585.jpg
dep.felipebecari@camara.leg.br,220646,57,76033,Felipe Becari,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220646,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220646.jpg
dep.dilvandafaro@camara.leg.br,220671,57,76033,Dilvanda Faro,PT,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220671,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220671.jpg
dep.hendersonpinto@camara.leg.br,220672,57,76033,Henderson Pinto,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/220672,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220672.jpg
dep.tadeuveneri@camara.leg.br,220682,57,76033,Tadeu Veneri,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220682,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
null,226179,57,76033,Gisela Simona,União,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/226179,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/226179.jpg
dep.anapaulalima@camara.leg.br,220556,57,76062,Ana Paula Lima,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/220556,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220556.jpg
dep.lafayettedeandrada@camara.leg.br,98057,57,76128,Lafayette de Andrada,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
dep.juliocesarribeiro@camara.leg.br,204372,57,76128,Julio Cesar Ribeiro,REPUBLICANOS,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg
dep.pedrolupion@camara.leg.br,204395,57,76128,Pedro Lupion,REPUBLICANOS,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204395,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg
dep.mariaarraes@camara.leg.br,220668,57,76128,Maria Arraes,PSB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220668,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/220668.jpg
dep.lauracarneiro@camara.leg.br,74856,57,76198,Laura Carneiro,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74856,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg
dep.izaarruda@camara.leg.br,220670,57,76198,Iza Arruda,MDB,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220670,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220670.jpg
dep.meireserafim@camara.leg.br,220591,57,76249,Meire Serafim,UNIÃO,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220591,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220591.jpg
dep.padovani@camara.leg.br,220706,57,76283,Padovani,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220706,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220706.jpg
dep.socorroneri@camara.leg.br,104552,57,76458,Socorro Neri,PP,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/104552,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg
dep.patrusananias@camara.leg.br,74160,57,76496,Patrus Ananias,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg
dep.geraldoresende@camara.leg.br,74374,57,76496,Geraldo Resende,PSDB,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/74374,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74374.jpg
dep.fernandomonteiro@camara.leg.br,92699,57,76496,Fernando Monteiro,Republican,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/92699,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/92699.jpg
dep.paulofreirecosta@camara.leg.br,160558,57,76496,Paulo Freire Costa,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160558,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg
dep.diegoandrade@camara.leg.br,160588,57,76496,Diego Andrade,PSD,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160588,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg
dep.dimasfabiano@camara.leg.br,160599,57,76496,Dimas Fabiano,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg
dep.domingossavio@camara.leg.br,160758,57,76496,Domingos Sávio,PL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160758,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg
dep.vitorlippi@camara.leg.br,178992,57,76496,Vitor Lippi,PSDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg
dep.marciobiolchi@camara.leg.br,179001,57,76496,Márcio Biolchi,MDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/179001,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg
dep.merlongsolano@camara.leg.br,188097,57,76496,Merlong Solano,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/188097,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg
dep.nataliabonavides@camara.leg.br,204453,57,76496,Natália Bonavides,PT,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/204453,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg
dep.rogeriocorreia@camara.leg.br,204480,57,76496,Rogério Correia,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204480,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg
dep.dr.jaziel@camara.leg.br,204481,57,76496,Dr. Jaziel,PL,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204481,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204481.jpg
dep.maurobenevidesfilho@camara.leg.br,204486,57,76496,Mauro Benevides Filho,PDT,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204486,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg
dep.samiabomfim@camara.leg.br,204535,57,76496,Sâmia Bomfim,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg
dep.thiagodejoaldo@camara.leg.br,220560,57,76496,Thiago de Joaldo,PP,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220560,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg
dep.yandramoura@camara.leg.br,220564,57,76496,Yandra Moura,União,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/220564,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220564.jpg
dep.eduardovelloso@camara.leg.br,220589,57,76496,Eduardo Velloso,União,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/220589,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220589.jpg
dep.bandeirademello@camara.leg.br,220605,57,76496,Bandeira de Mello,PSB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220605,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,https://www.camara.leg.br/internet/deputado/bandep/220605.jpg
dep.murillogouvea@camara.leg.br,220617,57,76496,Murillo Gouvea,União,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220617,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220617.jpg
dep.anapimentel@camara.leg.br,220632,57,76496,Ana Pimentel,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220632,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220632.jpg
dep.antoniocarlosrodrigues@camara.leg.br,220638,57,76496,Antonio Carlos Rodrigues,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220638,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220638.jpg
dep.pauloalexandrebarbosa@camara.leg.br,220650,57,76496,Paulo Alexandre Barbosa,PSDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220650,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/220650.jpg
dep.marciohonaiser@camara.leg.br,220687,57,76496,Márcio Honaiser,PDT,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/220687,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg
dep.dr.francisco@camara.leg.br,220688,57,76496,Dr. Francisco,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/220688,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220688.jpg
dep.robertaroma@camara.leg.br,220693,57,76496,Roberta Roma,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220693,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
dep.alfredinho@camara.leg.br,221148,57,76496,Alfredinho,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221148,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/221148.jpg
dep.professoralucienecavalcante@camara.leg.br,221338,57,76496,Professora Luciene Cavalcante,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
dep.daianasantos@camara.leg.br,220555,57,76301,Daiana Santos,PCdoB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220555,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/220555.jpg
dep.benesleocadio@camara.leg.br,109429,57,75428,Benes Leocádio,União,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/109429,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/109429.jpg
dep.eduardodafonte@camara.leg.br,141421,57,75428,Eduardo da Fonte,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg
dep.pauloabiackel@camara.leg.br,141516,57,75428,Paulo Abi-Ackel,PSDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141516,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
dep.pr.marcofeliciano@camara.leg.br,160601,57,75428,Pr. Marco Feliciano,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
dep.pedrouczai@camara.leg.br,160604,57,75428,Pedro Uczai,PT,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160604,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg
dep.felixmendoncajunior@camara.leg.br,160666,57,75428,Félix Mendonça Júnior,PDT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160666,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/160666.jpg
dep.marionegromontejr@camara.leg.br,178858,57,75428,Mário Negromonte Jr.,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg
dep.sergiosouza@camara.leg.br,178933,57,75428,Sergio Souza,MDB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg
dep.marcossoares@camara.leg.br,178943,57,75428,Marcos Soares,União,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178943,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178943.jpg
