dataRegistroVoto,deputado_,tipoVoto
2026-05-06T20:45:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74156.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.leonardomonteiro@camara.leg.br"",""nome"":""Leonardo Monteiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74156"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""74156""}",Sim
2026-05-06T20:45:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204406.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.pedrowestphalen@camara.leg.br"",""nome"":""Pedro Westphalen"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204406"",""siglaUf"":""RS"",""siglaPartido"":""PP"",""id"":""204406""}",Não
2026-05-06T20:45:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220559.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.juliazanatta@camara.leg.br"",""nome"":""Julia Zanatta"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220559"",""siglaUf"":""SC"",""siglaPartido"":""PL"",""id"":""220559""}",Não
2026-05-06T20:45:45,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74295.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.inacioarruda@camara.leg.br"",""nome"":""Inácio Arruda"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74295"",""siglaUf"":""CE"",""siglaPartido"":""PCdoB"",""id"":""74295""}",Sim
2026-05-06T20:45:45,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/107283.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.gleisihoffmann@camara.leg.br"",""nome"":""Gleisi Hoffmann"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/107283"",""siglaUf"":""PR"",""siglaPartido"":""PT"",""id"":""107283""}",Sim
2026-05-06T20:45:43,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204426.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.carlosveras@camara.leg.br"",""nome"":""Carlos Veras"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204426"",""siglaUf"":""PE"",""siglaPartido"":""PT"",""id"":""204426""}",Sim
2026-05-06T20:45:41,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160588.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.diegoandrade@camara.leg.br"",""nome"":""Diego Andrade"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160588"",""siglaUf"":""MG"",""siglaPartido"":""PSD"",""id"":""160588""}",Sim
2026-05-06T20:45:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/161440.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.pezenti@camara.leg.br"",""nome"":""Pezenti"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/161440"",""siglaUf"":""SC"",""siglaPartido"":""MDB"",""id"":""161440""}",Não
2026-05-06T20:45:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220671.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.dilvandafaro@camara.leg.br"",""nome"":""Dilvanda Faro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220671"",""siglaUf"":""PA"",""siglaPartido"":""PT"",""id"":""220671""}",Sim
2026-05-06T20:45:40,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220690.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.capitaoalden@camara.leg.br"",""nome"":""Capitão Alden"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220690"",""siglaUf"":""BA"",""siglaPartido"":""PL"",""id"":""220690""}",Não
2026-05-06T20:45:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74646.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.aecioneves@camara.leg.br"",""nome"":""Aécio Neves"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74646"",""siglaUf"":""MG"",""siglaPartido"":""PSDB"",""id"":""74646""}",Sim
2026-05-06T20:45:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204379.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.acaciofavacho@camara.leg.br"",""nome"":""Acácio Favacho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204379"",""siglaUf"":""AP"",""siglaPartido"":""MDB"",""id"":""204379""}",Sim
2026-05-06T20:45:38,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178882.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.andrefufuca@camara.leg.br"",""nome"":""André Fufuca"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178882"",""siglaUf"":""MA"",""siglaPartido"":""PP"",""id"":""178882""}",Sim
2026-05-06T20:45:38,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220638.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.antoniocarlosrodrigues@camara.leg.br"",""nome"":""Antonio Carlos Rodrigues"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220638"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""220638""}",Sim
2026-05-06T20:45:37,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/72442.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.felipecarreras@camara.leg.br"",""nome"":""Felipe Carreras"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/72442"",""siglaUf"":""PE"",""siglaPartido"":""PSB"",""id"":""72442""}",Sim
2026-05-06T20:45:37,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/143632.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.domingosneto@camara.leg.br"",""nome"":""Domingos Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/143632"",""siglaUf"":""CE"",""siglaPartido"":""PSD"",""id"":""143632""}",Sim
2026-05-06T20:45:35,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/171617.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.paulao@camara.leg.br"",""nome"":""Paulão"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/171617"",""siglaUf"":""AL"",""siglaPartido"":""PT"",""id"":""171617""}",Sim
2026-05-06T20:45:33,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220646.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.felipebecari@camara.leg.br"",""nome"":""Felipe Becari"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220646"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""220646""}",Sim
2026-05-06T20:45:32,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178866.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36886"",""idLegislatura"":""57"",""email"":""dep.luiziannelins@camara.leg.br"",""nome"":""Luizianne Lins"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178866"",""siglaUf"":""CE"",""siglaPartido"":""REDE"",""id"":""178866""}",Sim
2026-05-06T20:45:32,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204474.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.juarezcosta@camara.leg.br"",""nome"":""Juarez Costa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204474"",""siglaUf"":""MT"",""siglaPartido"":""REPUBLICANOS"",""id"":""204474""}",Sim
2026-05-06T20:45:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74585.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.lincolnportela@camara.leg.br"",""nome"":""Lincoln Portela"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74585"",""siglaUf"":""MG"",""siglaPartido"":""PL"",""id"":""74585""}",Não
2026-05-06T20:45:31,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178887.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.rubenspereirajunior@camara.leg.br"",""nome"":""Rubens Pereira Júnior"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178887"",""siglaUf"":""MA"",""siglaPartido"":""PT"",""id"":""178887""}",Sim
2026-05-06T20:45:30,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/141487.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.luizfernandofaria@camara.leg.br"",""nome"":""Luiz Fernando Faria"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/141487"",""siglaUf"":""MG"",""siglaPartido"":""UNIÃO"",""id"":""141487""}",Sim
2026-05-06T20:45:29,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/69871.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36851"",""idLegislatura"":""57"",""email"":""dep.bacelar@camara.leg.br"",""nome"":""Bacelar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/69871"",""siglaUf"":""BA"",""siglaPartido"":""PV"",""id"":""69871""}",Sim
2026-05-06T20:45:29,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220553.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.denisepessoa@camara.leg.br"",""nome"":""Denise Pessôa"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220553"",""siglaUf"":""RS"",""siglaPartido"":""PT"",""id"":""220553""}",Sim
2026-05-06T20:45:29,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220625.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36898"",""idLegislatura"":""57"",""email"":""dep.delegadaione@camara.leg.br"",""nome"":""Delegada Ione"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220625"",""siglaUf"":""MG"",""siglaPartido"":""AVANTE"",""id"":""220625""}",Não
2026-05-06T20:45:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178929.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.diegogarcia@camara.leg.br"",""nome"":""Diego Garcia"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178929"",""siglaUf"":""PR"",""siglaPartido"":""UNIÃO"",""id"":""178929""}",Não
2026-05-06T20:45:27,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74554.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.joserocha@camara.leg.br"",""nome"":""José Rocha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74554"",""siglaUf"":""BA"",""siglaPartido"":""UNIÃO"",""id"":""74554""}",Sim
2026-05-06T20:45:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204495.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.airtonfaleiro@camara.leg.br"",""nome"":""Airton Faleiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204495"",""siglaUf"":""PA"",""siglaPartido"":""PT"",""id"":""204495""}",Sim
2026-05-06T20:45:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220543.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.ricardoayres@camara.leg.br"",""nome"":""Ricardo Ayres"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220543"",""siglaUf"":""TO"",""siglaPartido"":""REPUBLICANOS"",""id"":""220543""}",Sim
2026-05-06T20:45:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220712.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.faustosantosjr@camara.leg.br"",""nome"":""Fausto Jr."",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220712"",""siglaUf"":""AM"",""siglaPartido"":""UNIÃO"",""id"":""220712""}",Sim
2026-05-06T20:45:24,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178857.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.jorgesolla@camara.leg.br"",""nome"":""Jorge Solla"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178857"",""siglaUf"":""BA"",""siglaPartido"":""PT"",""id"":""178857""}",Sim
2026-05-06T20:45:23,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/122158.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.pedropaulo@camara.leg.br"",""nome"":""Pedro Paulo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/122158"",""siglaUf"":""RJ"",""siglaPartido"":""PSD"",""id"":""122158""}",Sim
2026-05-06T20:45:23,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178858.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.marionegromontejr@camara.leg.br"",""nome"":""Mário Negromonte Jr."",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178858"",""siglaUf"":""BA"",""siglaPartido"":""PSB"",""id"":""178858""}",Sim
2026-05-06T20:45:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178962.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.carlosgomes@camara.leg.br"",""nome"":""Carlos Gomes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178962"",""siglaUf"":""RS"",""siglaPartido"":""REPUBLICANOS"",""id"":""178962""}",Sim
2026-05-06T20:45:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220560.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.thiagodejoaldo@camara.leg.br"",""nome"":""Thiago de Joaldo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220560"",""siglaUf"":""SE"",""siglaPartido"":""REPUBLICANOS"",""id"":""220560""}",Sim
2026-05-06T20:45:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220617.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.murillogouvea@camara.leg.br"",""nome"":""Murillo Gouvea"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220617"",""siglaUf"":""RJ"",""siglaPartido"":""PSDB"",""id"":""220617""}",Sim
2026-05-06T20:45:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74374.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.geraldoresende@camara.leg.br"",""nome"":""Geraldo Resende"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74374"",""siglaUf"":""MS"",""siglaPartido"":""UNIÃO"",""id"":""74374""}",Sim
2026-05-06T20:45:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178884.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.hildorocha@camara.leg.br"",""nome"":""Hildo Rocha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178884"",""siglaUf"":""MA"",""siglaPartido"":""MDB"",""id"":""178884""}",Sim
2026-05-06T20:45:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204560.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.adolfoviana@camara.leg.br"",""nome"":""Adolfo Viana"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204560"",""siglaUf"":""BA"",""siglaPartido"":""PSDB"",""id"":""204560""}",Sim
2026-05-06T20:45:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74371.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.rubensotoni@camara.leg.br"",""nome"":""Rubens Otoni"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74371"",""siglaUf"":""GO"",""siglaPartido"":""PT"",""id"":""74371""}",Sim
2026-05-06T20:45:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220614.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.dr.danielsoranz@camara.leg.br"",""nome"":""Dr. Daniel Soranz"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220614"",""siglaUf"":""RJ"",""siglaPartido"":""PSD"",""id"":""220614""}",Sim
2026-05-06T20:45:18,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204356.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.amaroneto@camara.leg.br"",""nome"":""Amaro Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204356"",""siglaUf"":""ES"",""siglaPartido"":""PP"",""id"":""204356""}",Sim
2026-05-06T20:45:17,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/66828.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.faustopinato@camara.leg.br"",""nome"":""Fausto Pinato"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/66828"",""siglaUf"":""SP"",""siglaPartido"":""UNIÃO"",""id"":""66828""}",Não
2026-05-06T20:45:15,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/92102.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.leurlomantojunior@camara.leg.br"",""nome"":""Leur Lomanto Júnior"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/92102"",""siglaUf"":""BA"",""siglaPartido"":""UNIÃO"",""id"":""92102""}",Sim
2026-05-06T20:45:14,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220605.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36851"",""idLegislatura"":""57"",""email"":""dep.bandeirademello@camara.leg.br"",""nome"":""Bandeira de Mello"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220605"",""siglaUf"":""RJ"",""siglaPartido"":""PV"",""id"":""220605""}",Sim
2026-05-06T20:45:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204368.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.fabioschiochet@camara.leg.br"",""nome"":""Fabio Schiochet"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204368"",""siglaUf"":""SC"",""siglaPartido"":""UNIÃO"",""id"":""204368""}",Não
2026-05-06T20:45:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204540.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.mariarosas@camara.leg.br"",""nome"":""Maria Rosas"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204540"",""siglaUf"":""SP"",""siglaPartido"":""REPUBLICANOS"",""id"":""204540""}",Sim
